name,fuel,seller_type,gear_box,owner,torque,production_year,km_driven,mileage,engine,max_power,seats
Maruti Swift,Diesel,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.7027027027027017,0.02965486329760012,0.4595238095238095,0.2093959731543624,0.18475000000000003,0.24999999999999997
Hyundai Verna,Diesel,Individual,Manual,First Owner,259.8Nm@ 1900-2750rpm,0.8378378378378386,0.033891332861108195,0.5314285714285714,0.3214765100671141,0.31579999999999997,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.8378378378378386,0.02965486329760012,0.6,0.2093959731543624,0.185,0.24999999999999997
Hyundai i20,Diesel,Individual,Manual,First Owner,219.66nm@ 1500-2750rpm,0.8918918918918948,0.033891332861108195,0.5045238095238095,0.25906040268456376,0.22182500000000002,0.24999999999999997
Renault Duster,Diesel,Individual,Manual,First Owner,248Nm@ 2250rpm,0.7837837837837824,0.03812780242461626,0.45261904761904764,0.2808724832214765,0.271125,0.24999999999999997
Tata Indica,Diesel,Individual,Manual,Third Owner,"8.5@ 2,500(kgm@ rpm)",0.6486486486486527,0.03812780242461626,0.40952380952380946,0.25906040268456376,0.13375,0.24999999999999997
Toyota Corolla,Diesel,Individual,Manual,Second Owner,205Nm@ 1800-2800rpm,0.7297297297297334,0.05083721111514047,0.5102380952380952,0.2483221476510067,0.218,0.24999999999999997
Toyota Etios,Diesel,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.7837837837837824,0.04554162416075538,0.46345975276088397,0.27076890493535344,0.21931729724702384,0.2862210975488737
Toyota Innova,Diesel,Dealer,Automatic,First Owner,360Nm@ 1200-3400rpm,0.9189189189189193,0.026265687646793667,0.2704761904761904,0.7151006711409396,0.42875,0.41666666666666663
Hyundai Creta,Diesel,Dealer,Manual,First Owner,259.9Nm@ 1900-2750rpm,0.8918918918918948,0.033467685904757384,0.4683333333333333,0.3214765100671141,0.3155,0.24999999999999997
Toyota Innova,Diesel,Dealer,Manual,Second Owner,343Nm@ 1400-2800rpm,0.8918918918918948,0.025418393734092055,0.3257142857142857,0.5936241610738254,0.36950000000000005,0.41666666666666663
Toyota Fortuner,Diesel,Individual,Manual,First Owner,343Nm@ 1400-3400rpm,0.8648648648648631,0.008472515480059785,0.2988095238095238,0.7912751677852348,0.42125,0.41666666666666663
Tata Indigo,Diesel,Individual,Manual,Second Owner,"13.5@ 2,500(kgm@ rpm)",0.567567567567572,0.10514875091931389,0.38333333333333336,0.2620805369127517,0.17500000000000002,0.24999999999999997
Mahindra Scorpio,Diesel,Individual,Manual,Second Owner,290Nm@ 1800-2800rpm,0.6486486486486527,0.046600741551632394,0.25,0.5218120805369127,0.3,0.41666666666666663
Maruti Swift,Diesel,Individual,Manual,First Owner,190Nm@ 2000rpm,0.7027027027027017,0.04236427198812433,0.4595238095238095,0.2093959731543624,0.18475000000000003,0.24999999999999997
Hyundai Verna,Diesel,Individual,Manual,Second Owner,24 KGM at 1900-2750 RPM,0.7297297297297334,0.02965486329760012,0.3857142857142857,0.2916107382550335,0.275,0.24999999999999997
Ambassador Classic,Diesel,Individual,Manual,Second Owner,106Nm@ 2200rpm,0.29729729729729826,0.04236427198812433,0.3047619047619048,0.46006711409395973,0.13,0.24999999999999997
Maruti Ertiga,Diesel,Individual,Manual,Second Owner,200Nm@ 1750rpm,0.8918918918918948,0.021181924170583986,0.5838095238095238,0.2093959731543624,0.22125,0.41666666666666663
Maruti Ertiga,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.8108108108108141,0.058886503285805795,0.4945238095238095,0.2093959731543624,0.22190000000000001,0.41666666666666663
Skoda Octavia,Petrol,Individual,Manual,Third Owner,"21.4@ 1,750-4,600(kgm@ rpm)",0.621621621621621,0.05083721111514047,0.31190476190476185,0.38825503355704694,0.37375,0.24999999999999997
Tata Indica,Petrol,Individual,Manual,Second Owner,96Nm@ 3000rpm,0.8378378378378386,0.014827219825321886,0.3976190476190476,0.18389261744966443,0.16024999999999998,0.24999999999999997
Renault Triber,Petrol,Individual,Manual,First Owner,96Nm@ 3500rpm,0.9729729729729755,0.0032701308560718774,0.47619047619047616,0.12583892617449663,0.1775,0.41666666666666663
Mahindra XUV500,Diesel,Individual,Manual,First Owner,330Nm@ 1600-2800rpm,0.8378378378378386,0.021181924170583986,0.35952380952380947,0.5218120805369127,0.35000000000000003,0.41666666666666663
Maruti Zen,Diesel,Individual,Manual,Second Owner,789Nm@ 2250rpm,0.5135135135135158,0.025418393734092055,0.49523809523809526,0.30302013422818785,0.145,0.24999999999999997
Mahindra Verito,Diesel,Individual,Manual,First Owner,160Nm@ 2000rpm,0.8918918918918948,0.04236427198812433,0.49523809523809526,0.2808724832214765,0.16024999999999998,0.24999999999999997
Hyundai i20,Petrol,Individual,Manual,First Owner,114.7Nm@ 4000rpm,0.8918918918918948,0.024521109480541044,0.4428571428571429,0.19228187919463088,0.204575,0.24999999999999997
Tata Safari,Diesel,Individual,Manual,First Owner,320Nm@ 1500-3000rpm,0.9459459459459438,0.060157444154858214,0.3357142857142857,0.5218120805369127,0.36985,0.24999999999999997
Tata Safari,Diesel,Individual,Manual,Third Owner,320Nm@ 1500-3000rpm,0.9459459459459438,0.0593101502421566,0.3357142857142857,0.5218120805369127,0.36985,0.24999999999999997
Mahindra Bolero,Diesel,Individual,Manual,First Owner,195Nm@ 1400-2200rpm,0.8648648648648631,0.012708985043567853,0.38,0.6372483221476509,0.15525,0.41666666666666663
Datsun GO,Petrol,Individual,Manual,First Owner,104Nm@ 4000rpm,0.9459459459459438,0.004236045916551717,0.4721428571428571,0.19261744966442954,0.1675,0.24999999999999997
Maruti Celerio,Petrol,Individual,Manual,Second Owner,90Nm@ 3500rpm,0.8648648648648631,0.012708985043567853,0.55,0.12550335570469798,0.16760000000000003,0.24999999999999997
Tata Indigo,Diesel,Individual,Manual,First Owner,135Nm@ 2500rpm,0.7837837837837824,0.03812780242461626,0.4545238095238095,0.25906040268456376,0.17250000000000001,0.24999999999999997
Maruti Eeco,Petrol,Individual,Manual,Second Owner,101Nm@ 3000rpm,0.8648648648648631,0.014827219825321886,0.3659523809523809,0.19194630872483223,0.1825,0.41666666666666663
Maruti Swift,Petrol,Individual,Manual,First Owner,190Nm@ 2000rpm,0.7027027027027017,0.010590750261813818,0.46345975276088397,0.27076890493535344,0.21931729724702384,0.2862210975488737
Hyundai Santro,Petrol,Individual,Manual,First Owner,99Nm@ 4500rpm,0.9729729729729755,0.0021178111347976833,0.48333333333333334,0.15503355704697988,0.17,0.24999999999999997
Tata Manza,Diesel,Individual,Manual,First Owner,200Nm@ 1750-3000rpm,0.8108108108108141,0.021181924170583986,0.5004761904761904,0.2093959731543624,0.222,0.24999999999999997
Tata Indigo,Diesel,Individual,Manual,First Owner,140Nm@ 1800-3000rpm,0.8108108108108141,0.033891332861108195,0.5483333333333333,0.25906040268456376,0.17250000000000001,0.24999999999999997
Toyota Innova,Diesel,Individual,Manual,Fourth & Above Owner,20.4@ 1400-3400(kgm@ rpm),0.7027027027027017,0.10252213978993889,0.3047619047619048,0.6275167785234899,0.255,0.41666666666666663
BMW 6,Diesel,Individual,Automatic,First Owner,620Nm@ 2000-2500rpm,0.9459459459459438,0.009319809392761398,0.4069047619047619,0.7949664429530201,0.6535,0.16666666666666666
Maruti Swift,Diesel,Dealer,Automatic,First Owner,190Nm@ 2000rpm,0.9189189189189193,0.012708985043567853,0.6761904761904761,0.2093959731543624,0.18505,0.24999999999999997
Hyundai i20,Petrol,Dealer,Manual,First Owner,114.7Nm@ 4000rpm,0.9729729729729755,0.0038123989602009104,0.4428571428571429,0.19228187919463088,0.204575,0.24999999999999997
Honda WR-V,Petrol,Dealer,Manual,First Owner,110Nm@ 4800rpm,0.9189189189189193,0.012708985043567853,0.41666666666666663,0.1929530201342282,0.22175,0.24999999999999997
BMW 3,Diesel,Dealer,Automatic,First Owner,400Nm@ 1750-2500rpm,0.8918918918918948,0.025418393734092055,0.518095238095238,0.46006711409395973,0.47000000000000003,0.24999999999999997
Toyota Innova,Diesel,Dealer,Manual,First Owner,343Nm@ 1400-2800rpm,0.8918918918918948,0.011438044174515433,0.3257142857142857,0.5936241610738254,0.36877499999999996,0.41666666666666663
Honda WR-V,Diesel,Dealer,Manual,First Owner,200Nm@ 1750rpm,0.9189189189189193,0.016521807650725112,0.6071428571428571,0.2932885906040268,0.2465,0.24999999999999997
Ford EcoSport,Petrol,Dealer,Automatic,First Owner,140Nm@ 4400rpm,0.8648648648648631,0.02711298155949528,0.3821428571428571,0.2936241610738255,0.276,0.24999999999999997
Ford EcoSport,Diesel,Dealer,Manual,First Owner,205Nm@ 1750-3250rpm,0.9189189189189193,0.01779274851977753,0.5476190476190476,0.2932885906040268,0.24739999999999998,0.24999999999999997
Honda Brio,Petrol,Dealer,Manual,First Owner,109Nm@ 4500rpm,0.7837837837837824,0.019063689388829953,0.44047619047619047,0.19261744966442954,0.217,0.24999999999999997
Tata Harrier,Diesel,Dealer,Manual,First Owner,350Nm@ 1750-2500rpm,0.9729729729729755,0.006354280698305751,0.40476190476190477,0.44697986577181203,0.41917499999999996,0.24999999999999997
Mahindra TUV,Diesel,Dealer,Manual,First Owner,240Nm@ 1600-2800rpm,0.9459459459459438,0.02330015895233802,0.44023809523809515,0.2916107382550335,0.25,0.41666666666666663
Ford Endeavour,Diesel,Dealer,Automatic,First Owner,380Nm@ 2500rpm,0.8648648648648631,0.02711298155949528,0.2714285714285714,0.7815436241610738,0.38465000000000005,0.41666666666666663
BMW 6,Diesel,Dealer,Automatic,First Owner,620Nm@ 2000-2500rpm,0.9459459459459438,0.011438044174515433,0.4069047619047619,0.7949664429530201,0.6535,0.16666666666666666
Maruti Ciaz,Petrol,Dealer,Automatic,First Owner,138Nm@ 4400rpm,0.9729729729729755,0.006354280698305751,0.4828571428571429,0.2812080536912751,0.258125,0.24999999999999997
Volkswagen Polo,Petrol,Dealer,Automatic,First Owner,175Nm@ 1500-4100rpm,0.8918918918918948,0.029231216341249314,0.40952380952380946,0.19228187919463088,0.259,0.24999999999999997
Maruti Swift,Petrol,Dealer,Manual,First Owner,113Nm@ 4200rpm,0.9189189189189193,0.033891332861108195,0.5238095238095237,0.19228187919463088,0.2045,0.24999999999999997
Ford EcoSport,Diesel,Dealer,Manual,First Owner,205Nm@ 1750-3250rpm,0.8918918918918948,0.025418393734092055,0.5421428571428571,0.2932885906040268,0.24647500000000003,0.24999999999999997
Hyundai Verna,Diesel,Dealer,Manual,First Owner,259.8Nm@ 1900-2750rpm,0.9189189189189193,0.02965486329760012,0.5314285714285714,0.3214765100671141,0.31579999999999997,0.24999999999999997
Audi Q5,Diesel,Dealer,Automatic,Second Owner,580Nm@ 1400-3250rpm,0.8648648648648631,0.04448250676987836,0.31476190476190474,0.7862416107382549,0.6035,0.24999999999999997
Tata Bolt,Diesel,Individual,Manual,First Owner,190Nm@ 1750-3000rpm,0.8918918918918948,0.04236427198812433,0.5464285714285714,0.2093959731543624,0.185,0.24999999999999997
Mahindra Bolero,Diesel,Individual,Manual,First Owner,195Nm@ 1440-2200rpm,0.7567567567567579,0.04236427198812433,0.38,0.6372483221476509,0.15525,0.5833333333333334
Maruti Alto,Petrol,Individual,Manual,Second Owner,62Nm@ 3000rpm,0.7027027027027017,0.03812780242461626,0.469047619047619,0.057718120805369116,0.11574999999999999,0.24999999999999997
Tata Hexa,Diesel,Individual,Manual,First Owner,400Nm@ 1750-2500rpm,0.9459459459459438,0.014827219825321886,0.41904761904761906,0.5218120805369127,0.38465000000000005,0.41666666666666663
Mahindra TUV,Diesel,Individual,Manual,First Owner,240Nm@ 1600-2800rpm,0.9459459459459438,0.004871516351077927,0.44023809523809515,0.2916107382550335,0.25,0.41666666666666663
Mahindra TUV,Diesel,Individual,Automatic,First Owner,240Nm@ 1600-2800rpm,0.8648648648648631,0.01694545460707592,0.44023809523809515,0.2916107382550335,0.25,0.41666666666666663
Renault KWID,Petrol,Individual,Manual,First Owner,91Nm@ 4250rpm,0.9459459459459438,0.021181924170583986,0.5478571428571428,0.12583892617449663,0.1675,0.24999999999999997
Hyundai Grand,Petrol,Dealer,Manual,First Owner,114Nm@ 4000rpm,0.8648648648648631,0.023461144795751326,0.44999999999999996,0.19228187919463088,0.20500000000000002,0.24999999999999997
Jaguar XF,Diesel,Dealer,Automatic,First Owner,600Nm@ 2000rpm,0.8648648648648631,0.005718810263779541,0.35095238095238096,0.7949664429530201,0.6772499999999999,0.24999999999999997
Volkswagen Ameo,Petrol,Dealer,Manual,First Owner,110Nm@ 3750rpm,0.9189189189189193,0.007970917483740429,0.40476190476190477,0.19261744966442954,0.184375,0.24999999999999997
Toyota Innova,Diesel,Dealer,Manual,First Owner,343Nm@ 1400-2800rpm,0.9189189189189193,0.013987975204790937,0.3257142857142857,0.5936241610738254,0.36950000000000005,0.41666666666666663
Honda City,Petrol,Dealer,Automatic,First Owner,146Nm@ 4800rpm,0.9189189189189193,0.0076252215673581715,0.3714285714285714,0.2929530201342282,0.29075,0.24999999999999997
Maruti Ciaz,Diesel,Dealer,Manual,First Owner,200Nm@ 1750rpm,0.9189189189189193,0.02022744757792562,0.6688095238095237,0.2093959731543624,0.22125,0.24999999999999997
Toyota Innova,Diesel,Individual,Manual,Second Owner,200Nm@ 1400-3400rpm,0.8108108108108141,0.02965486329760012,0.3092857142857143,0.6275167785234899,0.25,0.5
Tata Indica,Diesel,Individual,Manual,Second Owner,85Nm@ 2500rpm,0.8918918918918948,0.025418393734092055,0.42571428571428566,0.2620805369127517,0.12052500000000001,0.24999999999999997
Maruti Zen,Petrol,Individual,Manual,Second Owner,78Nm@ 4500rpm,0.567567567567572,0.033891332861108195,0.4119047619047619,0.12382550335570472,0.15,0.24999999999999997
Hyundai i20,Petrol,Individual,Manual,Second Owner,114.7Nm@ 4000rpm,0.8648648648648631,0.01944497164954568,0.4428571428571429,0.19228187919463088,0.204575,0.24999999999999997
Honda Amaze,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.8108108108108141,0.02965486329760012,0.6142857142857143,0.2932885906040268,0.2465,0.24999999999999997
Maruti Alto,Petrol,Individual,Manual,First Owner,62Nm@ 3000rpm,0.7567567567567579,0.01694545460707592,0.469047619047619,0.057718120805369116,0.11574999999999999,0.24999999999999997
Mahindra Scorpio,Diesel,Individual,Manual,Second Owner,290Nm@ 1800-2800rpm,0.8108108108108141,0.03812780242461626,0.2869047619047619,0.5218120805369127,0.3,0.5
Maruti Alto,Petrol,Individual,Manual,First Owner,62Nm@ 3000rpm,0.7297297297297334,0.04448250676987836,0.469047619047619,0.057718120805369116,0.11574999999999999,0.24999999999999997
Hyundai Elite,Diesel,Individual,Manual,First Owner,219.66nm@ 1500-2750rpm,0.9459459459459438,0.012708985043567853,0.5366666666666666,0.25906040268456376,0.22190000000000001,0.24999999999999997
Maruti Wagon,Petrol,Individual,Manual,First Owner,90Nm@ 3500rpm,0.7567567567567579,0.008472515480059785,0.44999999999999996,0.12550335570469798,0.16774999999999998,0.24999999999999997
Hyundai i10,Petrol,Individual,Manual,First Owner,111.8Nm@ 4000rpm,0.7567567567567579,0.033891332861108195,0.4847619047619047,0.19228187919463088,0.19725,0.24999999999999997
Maruti Wagon,Petrol,Individual,Manual,Third Owner,90Nm@ 3500rpm,0.567567567567572,0.03812780242461626,0.44999999999999996,0.12550335570469798,0.16774999999999998,0.24999999999999997
Chevrolet Spark,Petrol,Individual,Manual,Second Owner,90.3Nm@ 4200rpm,0.7297297297297334,0.033891332861108195,0.42857142857142855,0.12449664429530202,0.155,0.24999999999999997
Maruti 800,Petrol,Individual,Manual,First Owner,59Nm@ 2500rpm,0.567567567567572,0.05083721111514047,0.38333333333333336,0.057718120805369116,0.0925,0.16666666666666666
Honda BRV,Diesel,Individual,Manual,Second Owner,200Nm@ 1750rpm,0.9729729729729755,0.021181924170583986,0.5214285714285714,0.2932885906040268,0.2465,0.41666666666666663
Hyundai Xcent,Diesel,Individual,Manual,Second Owner,180.4Nm@ 1750-2500rpm,0.8918918918918948,0.033891332861108195,0.5809523809523809,0.1664429530201342,0.1775,0.24999999999999997
Tata New,Diesel,Individual,Manual,Second Owner,320Nm@ 1700-2700rpm,0.7567567567567579,0.05083721111514047,0.2754761904761905,0.5218120805369127,0.34525,0.41666666666666663
Maruti Alto,Petrol,Individual,Manual,First Owner,69Nm@ 3500rpm,0.8378378378378386,0.021181924170583986,0.5414285714285714,0.057718120805369116,0.11825,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,First Owner,190Nm@ 2000rpm,0.7567567567567579,0.02965486329760012,0.5452380952380952,0.2093959731543624,0.185,0.24999999999999997
Mahindra KUV,Diesel,Individual,Manual,First Owner,190Nm@ 1750-2250rpm,0.8918918918918948,0.05507368067864853,0.6028571428571429,0.19261744966442954,0.1925,0.33333333333333337
Renault Lodgy,Diesel,Individual,Manual,First Owner,200Nm@ 1900rpm,0.9189189189189193,0.021181924170583986,0.5009523809523809,0.2808724832214765,0.2095,0.5
Ford EcoSport,Diesel,Individual,Manual,First Owner,205Nm@ 1750-3250rpm,0.9459459459459438,0.033891332861108195,0.5476190476190476,0.2932885906040268,0.24739999999999998,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,Fourth & Above Owner,190Nm@ 2000rpm,0.8108108108108141,0.05083721111514047,0.5452380952380952,0.2093959731543624,0.185,0.24999999999999997
Mahindra KUV,Petrol,Individual,Manual,First Owner,115Nm@ 3500-3600rpm,0.9189189189189193,0.024994746777741248,0.4321428571428571,0.19261744966442954,0.20500000000000002,0.24999999999999997
Chevrolet Enjoy,Diesel,Individual,Manual,Third Owner,172.5Nm@ 1750rpm,0.8108108108108141,0.04236427198812433,0.4333333333333333,0.2093959731543624,0.1845,0.41666666666666663
Hyundai Sonata,Petrol,Individual,Automatic,First Owner,"23.6@ 4,250(kgm@ rpm)",0.6756756756756772,0.021181924170583986,0.26190476190476186,0.582214765100671,0.41250000000000003,0.24999999999999997
Renault KWID,Petrol,Individual,Manual,Second Owner,72Nm@ 4386rpm,0.8918918918918948,0.019063689388829953,0.5992857142857143,0.05872483221476513,0.13325,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,Fourth & Above Owner,190Nm@ 2000rpm,0.7297297297297334,0.033891332861108195,0.4595238095238095,0.2093959731543624,0.18475000000000003,0.24999999999999997
Maruti Wagon,Petrol,Individual,Manual,Fourth & Above Owner,84Nm@ 3500rpm,0.6756756756756772,0.033891332861108195,0.44999999999999996,0.14664429530201342,0.1675,0.24999999999999997
Maruti Vitara,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.8918918918918948,0.04236427198812433,0.5785714285714285,0.2093959731543624,0.22125,0.24999999999999997
Toyota Innova,Diesel,Individual,Manual,First Owner,343Nm@ 1400-2800rpm,0.9459459459459438,0.010167103305463011,0.3257142857142857,0.5936241610738254,0.36950000000000005,0.5
Maruti S-Cross,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.9459459459459438,0.010590750261813818,0.5976190476190476,0.2093959731543624,0.22125,0.24999999999999997
Hyundai EON,Petrol,Individual,Manual,Third Owner,74.5Nm@ 4000rpm,0.8108108108108141,0.02910285131347502,0.5023809523809524,0.06375838926174496,0.138,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,First Owner,190Nm@ 2000rpm,0.9189189189189193,0.012708985043567853,0.6,0.2093959731543624,0.185,0.24999999999999997
Honda Amaze,Diesel,Individual,Manual,Second Owner,200Nm@ 1750rpm,0.8108108108108141,0.01694545460707592,0.6142857142857143,0.2932885906040268,0.2465,0.24999999999999997
